User_ID,Gender,Age,Height,Weight,Duration,Heart_Rate,Body_Temp
18704131,1,52,152.0,58.0,13.0,98.0,40.4
13865204,1,48,166.0,67.0,9.0,95.0,39.7
14490171,1,20,183.0,77.0,25.0,103.0,40.6
13226331,0,28,186.0,82.0,12.0,94.0,39.6
18384725,0,68,190.0,89.0,4.0,86.0,38.8
12426168,0,28,198.0,101.0,5.0,87.0,39.4
11693394,0,28,192.0,99.0,8.0,81.0,39.7
11684109,0,56,189.0,95.0,14.0,92.0,40.0
12146545,0,24,169.0,74.0,12.0,93.0,39.8
13798941,1,66,156.0,60.0,12.0,85.0,40.2
11110860,0,34,190.0,91.0,21.0,98.0,40.4
10007368,1,21,185.0,80.0,12.0,103.0,39.9
16311491,1,38,168.0,68.0,19.0,98.0,40.7
10526831,1,29,169.0,69.0,24.0,104.0,40.4
18121148,0,49,175.0,75.0,26.0,103.0,40.6
10994021,0,27,192.0,90.0,11.0,95.0,39.9
10539965,0,23,186.0,88.0,4.0,84.0,38.7
11516947,1,33,171.0,70.0,23.0,105.0,40.7
18668321,0,40,183.0,84.0,18.0,101.0,40.3
12882726,1,66,157.0,61.0,23.0,102.0,40.6
16224763,1,79,168.0,70.0,23.0,97.0,40.5
19846086,0,62,185.0,92.0,24.0,105.0,40.4
18101826,1,67,153.0,62.0,10.0,89.0,39.6
15312978,0,42,193.0,95.0,21.0,104.0,40.9
16943527,1,58,147.0,49.0,27.0,106.0,40.8
12607283,0,47,179.0,81.0,17.0,101.0,40.0
10687967,1,38,164.0,67.0,6.0,77.0,39.4
11965936,1,23,168.0,65.0,16.0,87.0,40.3
13250047,0,22,202.0,96.0,13.0,89.0,40.3
17240909,1,45,156.0,56.0,25.0,105.0,40.7
13466450,1,63,156.0,56.0,17.0,104.0,40.6
15976902,0,56,182.0,90.0,9.0,86.0,39.4
10250025,1,54,163.0,58.0,16.0,98.0,40.5
13256132,0,74,184.0,85.0,28.0,101.0,41.1
12817309,1,47,172.0,67.0,13.0,91.0,40.6
14580760,1,41,173.0,65.0,13.0,100.0,40.2
11109159,1,26,180.0,81.0,28.0,105.0,40.7
13547675,1,23,156.0,56.0,18.0,93.0,40.6
16767778,0,74,187.0,88.0,9.0,88.0,39.4
14681859,1,50,162.0,65.0,10.0,94.0,39.9
13121532,0,31,176.0,77.0,16.0,101.0,40.3
18810052,1,46,168.0,62.0,18.0,95.0,40.5
16603772,0,22,189.0,91.0,12.0,96.0,40.0
19000492,0,48,192.0,94.0,6.0,85.0,39.1
14467814,0,31,192.0,89.0,15.0,90.0,39.9
15000109,0,41,200.0,104.0,9.0,89.0,39.5
14789581,1,21,157.0,52.0,26.0,106.0,41.0
18469573,0,76,199.0,106.0,2.0,80.0,38.1
10292822,0,69,183.0,92.0,8.0,90.0,39.6
19098249,1,49,149.0,55.0,26.0,100.0,40.7
18103429,1,32,163.0,62.0,2.0,91.0,38.4
11030463,0,22,195.0,89.0,15.0,93.0,40.2
11503504,1,47,161.0,64.0,15.0,98.0,40.2
18886629,1,57,160.0,62.0,16.0,95.0,40.2
17528438,1,52,160.0,62.0,28.0,112.0,41.1
16451346,0,32,180.0,86.0,23.0,97.0,40.5
10338906,1,58,158.0,57.0,12.0,89.0,40.0
11793265,1,21,171.0,67.0,13.0,94.0,40.0
17628194,1,67,169.0,67.0,17.0,92.0,40.2
12510787,1,54,166.0,71.0,23.0,103.0,40.7
18316394,1,52,155.0,58.0,21.0,108.0,40.5
16596165,0,36,193.0,97.0,15.0,104.0,40.6
16030389,1,55,183.0,82.0,27.0,109.0,40.7
14751809,1,50,173.0,72.0,8.0,89.0,39.7
10519459,1,32,163.0,65.0,6.0,80.0,39.5
14937861,1,66,164.0,58.0,24.0,107.0,40.5
12876970,0,64,190.0,91.0,11.0,89.0,39.9
18459003,0,25,162.0,63.0,25.0,106.0,40.4
18771025,1,56,154.0,55.0,17.0,94.0,40.2
11954781,1,25,171.0,66.0,9.0,86.0,40.3
15938431,1,39,168.0,62.0,16.0,91.0,40.4
17058592,1,47,164.0,64.0,18.0,110.0,40.2
17022075,0,22,155.0,60.0,6.0,92.0,39.3
15218744,1,25,177.0,75.0,29.0,105.0,41.3
10277151,1,76,173.0,68.0,11.0,101.0,39.9
15502888,1,61,175.0,74.0,4.0,90.0,38.9
15210778,1,68,150.0,56.0,16.0,92.0,40.3
18903294,0,70,192.0,93.0,29.0,114.0,40.8
17313954,0,51,182.0,85.0,16.0,93.0,40.5
11679429,0,69,189.0,92.0,18.0,99.0,40.3
13043596,1,28,163.0,58.0,7.0,82.0,39.5
12468896,1,32,165.0,63.0,10.0,95.0,40.3
17199327,1,51,168.0,63.0,20.0,103.0,40.7
19947232,0,76,190.0,94.0,7.0,90.0,39.0
12618012,0,67,185.0,91.0,17.0,97.0,40.4
11752236,1,47,154.0,57.0,11.0,96.0,39.8
17383297,1,43,162.0,60.0,30.0,99.0,40.8
17917883,0,74,193.0,97.0,11.0,95.0,39.9
15145218,0,26,155.0,61.0,23.0,105.0,40.6
15412210,0,71,189.0,90.0,7.0,93.0,39.7
10072374,0,68,190.0,95.0,15.0,94.0,40.2
15181282,1,62,171.0,71.0,9.0,90.0,39.6
12838787,0,65,182.0,89.0,5.0,87.0,39.1
10774204,1,62,167.0,67.0,6.0,87.0,39.6
10689922,1,29,169.0,64.0,12.0,92.0,39.6
16079521,1,65,151.0,51.0,9.0,79.0,39.8
18244509,0,20,181.0,87.0,30.0,110.0,40.9
13669445,1,55,162.0,60.0,20.0,94.0,40.1
15005792,0,70,189.0,90.0,14.0,95.0,40.1
17907470,1,48,176.0,74.0,1.0,81.0,37.8
16782689,0,50,185.0,93.0,26.0,100.0,40.5
17960713,0,35,182.0,83.0,11.0,91.0,40.0
11551381,1,78,168.0,72.0,13.0,88.0,39.9
15507728,0,54,180.0,80.0,21.0,105.0,40.5
12330867,0,73,197.0,100.0,10.0,88.0,39.9
10199130,1,26,135.0,43.0,17.0,102.0,40.4
12053048,0,41,186.0,88.0,7.0,86.0,39.5
14995117,1,46,175.0,74.0,1.0,77.0,37.9
11965048,1,30,181.0,77.0,29.0,113.0,40.8
16946003,1,22,167.0,60.0,20.0,98.0,40.4
16073180,1,22,168.0,63.0,29.0,110.0,41.2
12691658,0,27,171.0,73.0,16.0,100.0,40.3
16241763,0,52,186.0,84.0,24.0,105.0,40.6
13077162,0,24,180.0,80.0,13.0,100.0,39.8
15899947,1,26,163.0,63.0,10.0,89.0,39.3
18888434,0,55,182.0,81.0,4.0,93.0,38.8
14912193,0,27,175.0,75.0,5.0,76.0,39.4
17940269,0,79,176.0,81.0,6.0,101.0,39.1
11314616,0,48,180.0,83.0,16.0,94.0,40.0
15034515,1,28,152.0,54.0,21.0,104.0,40.7
14595307,1,27,171.0,64.0,8.0,89.0,39.6
11543337,0,36,171.0,76.0,29.0,107.0,41.1
17731432,1,25,173.0,62.0,16.0,91.0,40.2
12088481,1,55,154.0,53.0,22.0,98.0,41.0
10965339,0,48,199.0,101.0,11.0,95.0,40.0
19217379,1,61,152.0,50.0,15.0,80.0,40.2
15769995,0,23,182.0,78.0,7.0,95.0,39.8
19356729,1,54,163.0,60.0,28.0,114.0,41.0
19282369,0,70,192.0,92.0,3.0,76.0,38.8
14270161,1,26,155.0,52.0,21.0,94.0,40.5
14281978,0,25,191.0,94.0,5.0,90.0,39.5
11903763,1,36,165.0,57.0,13.0,89.0,40.2
15753253,0,40,179.0,79.0,10.0,91.0,39.8
14897055,0,76,172.0,78.0,15.0,104.0,40.0
17063121,1,72,175.0,74.0,27.0,101.0,41.3
16564141,0,41,186.0,89.0,27.0,108.0,41.0
18718273,0,68,186.0,88.0,4.0,87.0,39.1
15877060,0,56,182.0,88.0,8.0,96.0,39.3
10503080,1,71,155.0,60.0,16.0,91.0,40.3
14238093,1,20,173.0,72.0,8.0,79.0,39.5
12338147,0,23,183.0,80.0,17.0,97.0,40.1
14916834,0,42,195.0,96.0,11.0,84.0,40.1
18358291,0,75,180.0,84.0,26.0,109.0,40.9
19308646,0,50,169.0,75.0,20.0,106.0,40.7
11476647,0,72,167.0,76.0,28.0,102.0,40.4
15867556,1,51,159.0,62.0,11.0,82.0,39.8
11025560,1,77,149.0,58.0,14.0,87.0,40.2
13195956,1,78,161.0,62.0,19.0,94.0,40.2
17915530,1,26,165.0,61.0,19.0,101.0,40.6
17433377,1,48,151.0,56.0,8.0,88.0,39.2
12866168,1,30,159.0,53.0,16.0,101.0,40.5
13749563,1,56,166.0,62.0,23.0,109.0,40.5
18336263,1,65,162.0,61.0,11.0,101.0,40.0
11876838,1,44,171.0,71.0,30.0,108.0,41.0
16575275,1,56,165.0,66.0,2.0,80.0,38.2
13837465,0,26,193.0,94.0,11.0,90.0,40.1
19057360,0,24,171.0,75.0,17.0,101.0,40.2
18123423,1,66,169.0,71.0,17.0,101.0,40.4
10756407,1,45,178.0,72.0,18.0,100.0,40.3
10837034,0,32,197.0,97.0,27.0,111.0,40.9
15568801,1,21,151.0,55.0,30.0,106.0,40.8
10604920,1,39,159.0,62.0,25.0,111.0,40.8
18610904,0,40,191.0,94.0,9.0,83.0,39.7
13085192,0,41,199.0,102.0,20.0,93.0,40.3
17916290,0,20,184.0,77.0,8.0,96.0,39.8
13927582,1,62,179.0,80.0,6.0,88.0,38.9
13158135,0,36,190.0,83.0,24.0,101.0,40.9
13403096,0,28,179.0,77.0,20.0,103.0,40.5
12975446,0,28,192.0,88.0,4.0,80.0,38.8
14405359,0,41,189.0,91.0,14.0,95.0,40.0
18672521,1,35,170.0,66.0,8.0,99.0,39.8
19922065,0,50,197.0,103.0,3.0,85.0,38.6
15866340,1,21,172.0,68.0,21.0,97.0,40.6
14739649,0,71,178.0,85.0,8.0,87.0,39.8
16727196,0,31,174.0,74.0,25.0,100.0,40.6
13337054,1,27,182.0,79.0,10.0,85.0,39.8
19380495,1,38,167.0,68.0,17.0,97.0,40.2
10136038,1,66,179.0,75.0,30.0,113.0,41.1
18488315,1,71,154.0,58.0,18.0,98.0,40.5
13963518,0,24,171.0,76.0,16.0,95.0,40.2
11005832,0,32,196.0,96.0,27.0,105.0,40.7
15381496,1,42,164.0,64.0,6.0,83.0,39.1
18115026,0,76,179.0,86.0,28.0,112.0,40.8
19149352,1,25,166.0,63.0,17.0,97.0,40.2
19082205,1,28,152.0,53.0,13.0,98.0,40.1
11973200,0,30,186.0,83.0,6.0,74.0,39.5
16972419,1,26,169.0,64.0,4.0,84.0,38.8
11314332,0,26,162.0,66.0,16.0,88.0,40.1
10801214,1,27,186.0,82.0,29.0,109.0,40.7
13987013,0,21,188.0,89.0,4.0,80.0,38.6
13058031,0,63,177.0,82.0,11.0,90.0,40.1
12399809,1,21,184.0,69.0,14.0,98.0,40.3
10651229,1,42,174.0,67.0,10.0,94.0,39.6
16763349,1,65,152.0,52.0,25.0,107.0,40.4
13984425,0,76,167.0,65.0,20.0,95.0,40.5
10613630,0,33,189.0,94.0,11.0,83.0,39.8
18964544,1,40,159.0,61.0,10.0,89.0,40.2
13876641,0,51,174.0,74.0,26.0,109.0,40.6
14671312,0,23,189.0,85.0,26.0,105.0,40.8
17356135,1,28,178.0,77.0,22.0,103.0,40.6
16809832,0,20,180.0,84.0,27.0,107.0,40.3
14741296,1,63,166.0,63.0,9.0,99.0,39.9
11179753,0,26,190.0,95.0,29.0,109.0,40.7
18602518,1,32,158.0,57.0,23.0,101.0,40.6
19574948,0,58,190.0,94.0,24.0,98.0,40.5
15939303,1,21,156.0,53.0,26.0,104.0,40.8
17285338,1,23,172.0,64.0,28.0,117.0,40.8
12201423,1,26,168.0,70.0,28.0,101.0,41.3
14852672,0,35,172.0,72.0,25.0,100.0,40.5
11532742,0,61,184.0,91.0,26.0,105.0,40.7
13028559,1,21,178.0,69.0,28.0,111.0,40.9
19189603,0,23,190.0,87.0,9.0,76.0,39.8
15097199,1,25,164.0,63.0,6.0,81.0,39.0
13381599,0,32,181.0,84.0,22.0,100.0,40.7
12677790,1,23,161.0,60.0,18.0,97.0,40.6
11997547,0,54,202.0,99.0,16.0,99.0,40.5
11014098,0,21,171.0,70.0,17.0,96.0,40.4
18808903,0,21,197.0,94.0,3.0,80.0,38.8
15983344,0,36,188.0,86.0,14.0,96.0,40.4
19698350,1,23,162.0,57.0,21.0,104.0,40.3
18162400,1,70,160.0,64.0,15.0,99.0,40.0
13828238,0,24,179.0,74.0,16.0,102.0,40.3
14279651,1,66,161.0,63.0,8.0,96.0,40.1
13915300,1,46,157.0,59.0,8.0,90.0,39.3
10815078,1,68,169.0,70.0,28.0,101.0,41.3
17122661,1,72,189.0,85.0,20.0,95.0,40.7
17201432,0,22,183.0,83.0,19.0,109.0,40.3
12356410,0,33,201.0,105.0,27.0,103.0,40.9
18608592,0,29,167.0,69.0,24.0,110.0,41.0
16338911,0,25,204.0,105.0,10.0,83.0,39.4
17968647,0,59,142.0,54.0,15.0,99.0,40.2
13862112,1,55,165.0,63.0,11.0,89.0,40.0
15486821,0,35,189.0,91.0,22.0,104.0,40.5
14666704,1,26,147.0,50.0,10.0,92.0,40.3
14411757,1,55,163.0,67.0,30.0,110.0,40.9
18873912,1,75,161.0,67.0,29.0,105.0,41.1
19814348,1,41,184.0,80.0,25.0,107.0,40.6
19040996,0,27,189.0,96.0,20.0,108.0,40.6
12070823,1,55,175.0,69.0,30.0,117.0,41.2
18728217,0,73,190.0,93.0,7.0,98.0,39.5
18872060,0,68,198.0,98.0,28.0,106.0,40.8
10845307,1,59,182.0,84.0,16.0,94.0,40.0
13215682,0,32,190.0,91.0,24.0,117.0,40.4
12849791,0,47,185.0,83.0,18.0,103.0,40.6
10875764,0,41,184.0,86.0,21.0,103.0,40.8
17905683,1,25,169.0,66.0,11.0,92.0,39.8
15312578,0,29,196.0,103.0,7.0,83.0,39.7
18749699,1,35,168.0,63.0,24.0,108.0,41.0
12590897,1,26,169.0,66.0,4.0,82.0,38.6
15268844,1,31,168.0,62.0,4.0,76.0,38.9
17902514,0,53,180.0,85.0,13.0,94.0,40.0
13416799,0,27,196.0,93.0,18.0,99.0,40.3
14190872,0,29,179.0,83.0,20.0,98.0,40.5
18767328,1,42,163.0,66.0,8.0,87.0,39.5
11502386,0,56,185.0,89.0,21.0,95.0,40.7
11434216,0,30,174.0,76.0,8.0,81.0,39.9
10153431,0,42,196.0,95.0,18.0,94.0,40.4
13801505,1,53,164.0,66.0,3.0,80.0,38.8
19495975,0,23,174.0,77.0,13.0,106.0,40.2
15937153,1,58,153.0,59.0,5.0,83.0,39.4
11451390,0,37,187.0,85.0,26.0,103.0,40.5
12597863,0,39,188.0,89.0,27.0,108.0,40.7
14901222,0,75,168.0,73.0,16.0,95.0,40.1
14244633,0,26,176.0,84.0,15.0,92.0,40.2
11032980,0,67,184.0,86.0,2.0,81.0,38.2
18463742,1,71,159.0,64.0,11.0,85.0,39.7
14968753,1,72,163.0,63.0,4.0,83.0,39.1
13282360,1,43,159.0,62.0,17.0,95.0,40.7
11765841,1,26,168.0,67.0,29.0,93.0,41.2
13084225,0,47,192.0,93.0,25.0,94.0,40.9
10711686,0,28,197.0,98.0,28.0,108.0,40.3
14425719,1,43,152.0,54.0,19.0,95.0,40.5
14646801,0,28,177.0,87.0,11.0,91.0,39.8
16612767,1,67,176.0,68.0,20.0,92.0,40.2
17479640,1,30,148.0,47.0,29.0,105.0,40.5
15440405,0,35,189.0,86.0,28.0,110.0,40.4
17382240,1,23,172.0,65.0,26.0,107.0,40.7
10340956,1,33,158.0,59.0,20.0,96.0,40.5
11205326,0,62,175.0,79.0,12.0,96.0,39.9
13210322,0,62,183.0,87.0,11.0,93.0,40.1
14985238,1,44,160.0,67.0,17.0,90.0,40.2
18521710,1,28,154.0,59.0,14.0,92.0,40.5
17340116,1,29,168.0,68.0,18.0,95.0,40.2
10652326,0,33,191.0,92.0,26.0,103.0,40.8
13256736,0,50,180.0,78.0,10.0,92.0,39.8
15506845,1,64,152.0,54.0,10.0,88.0,39.7
12337013,1,31,180.0,73.0,19.0,93.0,40.6
13647317,1,58,139.0,43.0,26.0,113.0,40.6
13972821,1,21,165.0,63.0,6.0,81.0,39.2
17102445,1,27,154.0,56.0,10.0,84.0,39.5
18727348,1,41,174.0,71.0,23.0,111.0,40.6
10906317,0,45,178.0,74.0,28.0,105.0,40.9
16601832,1,61,156.0,55.0,8.0,91.0,39.7
10092048,0,34,183.0,84.0,16.0,90.0,40.0
15968098,1,31,175.0,65.0,15.0,95.0,39.8
17832870,0,26,193.0,94.0,12.0,96.0,40.1
16555618,0,37,192.0,89.0,17.0,105.0,40.3
10850457,0,48,183.0,81.0,14.0,99.0,40.2
16559023,1,23,179.0,71.0,18.0,102.0,40.6
12225208,1,33,181.0,75.0,5.0,81.0,39.4
12253507,1,39,157.0,63.0,2.0,77.0,38.4
16867670,0,79,181.0,90.0,27.0,114.0,40.7
10568045,1,26,148.0,45.0,6.0,91.0,38.9
17175966,1,20,160.0,56.0,6.0,90.0,39.2
17162133,1,42,156.0,60.0,22.0,102.0,40.4
16816435,1,27,153.0,55.0,15.0,93.0,39.9
12159473,1,27,159.0,63.0,13.0,93.0,40.1
15350601,0,38,171.0,75.0,26.0,101.0,40.6
17282153,1,52,172.0,70.0,25.0,111.0,40.8
13850992,0,42,195.0,96.0,7.0,90.0,39.3
18074795,0,31,166.0,70.0,3.0,89.0,38.8
10508905,1,43,151.0,50.0,2.0,72.0,37.9
14437274,1,29,176.0,72.0,13.0,95.0,40.2
13763598,1,73,159.0,57.0,7.0,87.0,39.0
16048471,0,20,194.0,91.0,21.0,97.0,40.8
12772800,0,43,181.0,79.0,24.0,102.0,41.1
16111547,1,58,171.0,67.0,6.0,82.0,39.4
15692541,1,41,161.0,60.0,24.0,105.0,40.7
13881710,1,26,154.0,56.0,19.0,97.0,40.6
11105760,1,45,176.0,72.0,13.0,106.0,40.1
17193615,0,68,185.0,90.0,12.0,87.0,40.3
19412126,0,30,183.0,86.0,9.0,87.0,39.7
17052358,0,73,182.0,82.0,27.0,107.0,41.3
18344247,0,79,167.0,75.0,8.0,89.0,39.6
15338945,1,43,172.0,69.0,3.0,84.0,38.8
10540926,0,31,189.0,94.0,16.0,90.0,40.4
15673082,1,73,160.0,57.0,6.0,90.0,39.3
12578037,0,32,175.0,74.0,4.0,81.0,38.9
14226236,0,65,181.0,79.0,6.0,85.0,39.1
12742888,1,28,165.0,65.0,18.0,99.0,40.3
16158571,0,65,193.0,91.0,8.0,87.0,40.0
11451489,1,32,163.0,57.0,16.0,91.0,40.1
13333307,1,77,175.0,75.0,11.0,95.0,39.9
15238431,0,62,189.0,98.0,3.0,89.0,38.3
18736918,1,35,179.0,74.0,26.0,116.0,40.7
13683417,0,28,183.0,86.0,13.0,92.0,40.2
15126894,0,40,169.0,74.0,4.0,87.0,38.9
15273699,0,36,183.0,85.0,20.0,105.0,40.7
14594125,1,35,161.0,65.0,14.0,91.0,40.2
19535946,1,72,169.0,64.0,27.0,113.0,40.8
12222423,1,34,167.0,68.0,30.0,105.0,40.7
11691529,0,64,195.0,102.0,27.0,107.0,40.6
13477185,0,29,176.0,78.0,14.0,103.0,40.5
17345039,1,45,160.0,64.0,21.0,102.0,40.7
13612977,1,43,161.0,63.0,11.0,90.0,40.0
11079675,1,55,170.0,62.0,23.0,102.0,40.5
16646421,0,28,178.0,82.0,30.0,111.0,41.0
15505667,0,44,191.0,92.0,15.0,92.0,40.1
19492118,0,67,193.0,93.0,7.0,71.0,39.4
10014651,1,43,156.0,54.0,24.0,108.0,40.9
15194310,1,47,176.0,79.0,7.0,86.0,39.5
12921443,1,31,161.0,65.0,9.0,93.0,39.8
16563524,1,68,164.0,65.0,11.0,97.0,39.7
18884309,1,34,168.0,67.0,20.0,95.0,40.2
12461328,1,27,164.0,64.0,2.0,89.0,38.2
18732270,0,27,176.0,78.0,9.0,86.0,39.6
15344112,0,42,188.0,92.0,22.0,99.0,40.6
13530273,1,74,148.0,46.0,29.0,108.0,40.9
15200957,1,25,182.0,80.0,26.0,110.0,40.8
10763803,1,34,175.0,75.0,18.0,95.0,40.0
16084467,1,34,161.0,67.0,27.0,109.0,41.3
12569213,0,29,193.0,93.0,15.0,92.0,40.1
18577594,1,35,161.0,62.0,10.0,101.0,39.9
15926310,1,33,177.0,74.0,30.0,107.0,41.2
13782587,1,38,157.0,59.0,11.0,85.0,40.0
13249759,0,46,176.0,76.0,10.0,83.0,39.9
13567232,0,73,201.0,109.0,10.0,87.0,40.0
16871492,1,32,174.0,74.0,25.0,105.0,40.8
15457623,0,28,192.0,96.0,11.0,84.0,39.9
10494169,0,20,186.0,86.0,16.0,90.0,40.3
17117573,1,68,154.0,57.0,22.0,92.0,40.9
14544007,1,68,160.0,63.0,21.0,98.0,40.4
16834717,0,33,189.0,91.0,25.0,99.0,40.8
12029816,1,60,156.0,59.0,23.0,106.0,40.7
17371262,0,38,195.0,97.0,10.0,89.0,39.8
11943193,0,61,176.0,83.0,28.0,106.0,40.6
18459563,1,47,165.0,67.0,6.0,80.0,39.1
10302133,0,58,165.0,66.0,22.0,98.0,40.9
16706000,0,35,201.0,104.0,22.0,107.0,40.6
15402429,1,31,168.0,68.0,27.0,103.0,40.8
16356979,0,23,193.0,95.0,5.0,85.0,38.8
17923860,1,78,159.0,64.0,20.0,102.0,40.3
19389535,0,79,177.0,77.0,7.0,92.0,39.3
18318271,0,62,174.0,75.0,27.0,106.0,40.9
14538374,1,21,197.0,91.0,11.0,88.0,39.8
10417026,0,74,176.0,79.0,9.0,101.0,39.4
14431227,0,25,187.0,86.0,26.0,95.0,40.5
17731023,0,77,187.0,89.0,15.0,89.0,40.0
10231717,1,32,176.0,72.0,11.0,90.0,39.8
12418198,0,44,181.0,79.0,17.0,94.0,40.3
10248646,0,78,175.0,79.0,15.0,105.0,40.1
14228618,0,30,158.0,62.0,21.0,106.0,40.4
13057464,0,45,187.0,87.0,4.0,83.0,38.9
14814971,1,20,170.0,69.0,25.0,106.0,40.6
11607181,1,35,154.0,54.0,15.0,97.0,40.2
12333421,1,31,169.0,66.0,26.0,112.0,40.4
16974608,1,48,154.0,55.0,19.0,91.0,40.3
11138104,1,38,173.0,68.0,2.0,91.0,38.0
11269335,1,74,151.0,54.0,13.0,97.0,39.9
16753882,1,47,171.0,69.0,19.0,100.0,40.4
11007977,1,70,171.0,71.0,12.0,91.0,39.9
16006697,0,39,181.0,82.0,5.0,80.0,39.2
16288900,1,21,171.0,65.0,2.0,88.0,38.3
11037907,0,78,190.0,100.0,2.0,91.0,38.6
11108250,1,49,145.0,49.0,19.0,91.0,40.6
11152622,0,56,190.0,95.0,26.0,108.0,40.9
10012654,1,40,157.0,57.0,23.0,104.0,40.7
19542693,1,55,155.0,53.0,12.0,95.0,39.7
11314143,0,26,191.0,88.0,25.0,103.0,40.6
18253591,1,37,163.0,57.0,18.0,97.0,40.3
16774809,1,22,149.0,48.0,27.0,111.0,40.9
15801438,1,40,167.0,59.0,29.0,121.0,41.1
15876239,0,41,172.0,76.0,30.0,102.0,41.1
14337555,1,37,177.0,67.0,29.0,109.0,41.1
10853452,0,42,185.0,87.0,30.0,110.0,40.7
11444699,0,33,174.0,81.0,12.0,96.0,39.9
10628674,0,38,190.0,91.0,26.0,113.0,40.8
15215647,1,35,159.0,57.0,25.0,102.0,40.6
11921467,1,31,162.0,60.0,12.0,92.0,39.6
19282201,0,34,182.0,86.0,25.0,101.0,41.3
19877336,0,22,200.0,91.0,29.0,100.0,40.9
16670179,0,26,180.0,84.0,15.0,92.0,40.3
16867743,1,25,177.0,76.0,13.0,87.0,40.0
14941357,0,38,199.0,102.0,17.0,92.0,40.4
15442775,0,29,196.0,97.0,7.0,85.0,39.3
17893543,0,58,177.0,86.0,16.0,101.0,40.5
11020463,0,50,187.0,90.0,16.0,99.0,40.1
14048363,0,39,197.0,101.0,16.0,106.0,40.3
12640980,0,52,211.0,111.0,4.0,90.0,39.1
16335033,0,25,188.0,95.0,12.0,99.0,40.0
10920399,0,38,201.0,102.0,18.0,104.0,40.2
16284460,1,54,172.0,70.0,28.0,101.0,41.0
13228155,0,34,185.0,94.0,4.0,85.0,38.8
19917614,0,40,186.0,91.0,22.0,105.0,40.9
10079137,0,21,199.0,95.0,13.0,90.0,39.9
15443567,1,30,176.0,73.0,1.0,89.0,37.7
11284758,1,43,174.0,74.0,1.0,77.0,37.7
14141335,1,36,164.0,60.0,17.0,100.0,40.2
15343030,0,68,187.0,90.0,11.0,100.0,39.6
16370514,0,54,181.0,78.0,29.0,108.0,40.9
12508804,0,28,202.0,97.0,11.0,91.0,39.7
12420633,0,29,199.0,102.0,21.0,102.0,40.3
15602057,1,25,184.0,81.0,10.0,86.0,39.9
16461466,0,26,186.0,81.0,12.0,88.0,40.3
11725549,1,56,178.0,77.0,9.0,103.0,39.5
17358233,1,67,155.0,58.0,9.0,92.0,39.4
16477309,1,31,180.0,75.0,27.0,104.0,40.9
12901576,0,39,182.0,79.0,10.0,93.0,40.1
15665372,1,44,160.0,67.0,9.0,91.0,39.7
16670685,0,32,167.0,72.0,9.0,86.0,39.5
14050643,0,22,194.0,91.0,23.0,99.0,41.0
19092010,0,28,170.0,69.0,2.0,84.0,38.2
16089376,1,28,148.0,47.0,13.0,95.0,40.2
17446053,0,71,190.0,88.0,5.0,75.0,38.9
11816339,0,79,185.0,91.0,12.0,94.0,40.0
13417929,1,26,160.0,62.0,10.0,86.0,40.0
12809258,0,72,188.0,91.0,12.0,83.0,40.2
11152245,0,46,189.0,91.0,7.0,77.0,39.6
15832325,1,41,158.0,58.0,13.0,89.0,40.2
10067637,1,51,170.0,71.0,16.0,100.0,40.3
15113175,0,31,178.0,86.0,21.0,110.0,40.7
18281578,0,24,187.0,86.0,17.0,98.0,40.7
14089029,1,26,174.0,72.0,28.0,104.0,40.5
10855570,1,51,171.0,69.0,23.0,105.0,40.4
11974143,1,73,164.0,68.0,17.0,92.0,40.2
10762847,0,59,184.0,86.0,26.0,101.0,40.8
16801462,0,67,161.0,67.0,10.0,78.0,39.6
14802614,1,47,171.0,70.0,8.0,93.0,39.6
11440421,1,44,175.0,72.0,8.0,94.0,39.8
12898251,0,38,185.0,88.0,5.0,86.0,38.8
18840383,1,27,164.0,59.0,4.0,86.0,39.1
16163810,0,57,175.0,78.0,4.0,77.0,38.8
12384726,1,32,172.0,66.0,7.0,79.0,39.4
11240632,0,52,186.0,90.0,5.0,80.0,38.7
18022537,1,39,160.0,58.0,24.0,105.0,40.5
15686110,0,56,205.0,108.0,28.0,106.0,40.6
11367314,1,40,173.0,71.0,26.0,107.0,40.8
15853539,1,45,176.0,76.0,23.0,96.0,40.4
19315987,0,49,183.0,86.0,18.0,97.0,40.1
17210395,1,50,159.0,60.0,7.0,91.0,39.4
14494156,1,69,167.0,68.0,5.0,85.0,39.2
15145513,0,53,185.0,91.0,27.0,98.0,40.8
16734318,1,52,156.0,58.0,4.0,89.0,39.1
15067782,1,29,147.0,50.0,17.0,96.0,40.2
13524222,1,55,167.0,65.0,15.0,96.0,40.1
19249480,0,69,181.0,86.0,15.0,92.0,40.1
10446758,0,43,186.0,84.0,15.0,80.0,40.1
16733149,0,47,191.0,89.0,9.0,88.0,39.8
11950780,0,36,174.0,72.0,9.0,87.0,39.8
12361913,1,30,164.0,61.0,5.0,79.0,38.8
10126377,0,23,180.0,82.0,17.0,98.0,40.2
13474794,0,35,194.0,100.0,18.0,100.0,40.3
13091187,0,23,181.0,81.0,10.0,89.0,39.6
14666378,1,64,172.0,70.0,24.0,104.0,40.5
15451975,0,21,177.0,81.0,20.0,97.0,40.8
18276811,1,63,161.0,58.0,12.0,98.0,40.0
18541486,1,27,162.0,56.0,24.0,104.0,40.4
14810860,1,22,172.0,70.0,23.0,95.0,40.6
